-9.9,-3.2,14554.257584938223
-9.9,-3.1,14532.402879019453
-9.9,-3.0,14515.565536928467
-9.9,-2.9,14571.116811050675
-9.9,-2.8,14601.344204678522
-9.9,-2.7,14571.461747588664
-9.9,-2.6,14526.466258585206
-9.9,-2.5,14482.678132197938
-9.9,-2.4,14515.990961142148
-9.9,-2.3,14478.537100242884
-9.9,-2.2,14474.77926878779
-9.9,-2.1,14479.85623404543
-9.9,-2.0,14571.985495881247
-9.9,-1.9,14650.305670864485
-9.9,-1.8,14665.986585851262
-9.9,-1.7,14541.776073919087
-9.9,-1.6,14471.137594818278
-9.9,-1.5,14688.349399527942
-9.9,-1.4,14726.03441609011
-9.9,-1.3,14717.493862309244
-9.9,-1.2,14734.223928623758
-9.9,-1.1,14870.993659035581
-9.9,-1.0,14770.370964123895
-9.9,-0.9,14657.242821641288
-9.9,-0.8,14582.236629665735
-9.9,-0.7,14882.432661683337
-9.9,-0.6,14872.841739224214
-9.9,-0.5,14800.694017530608
-9.9,-0.4,14984.120261462236
-9.9,-0.3,15109.567663961941
-9.9,-0.2,15085.65319115722
-9.9,-0.1,15064.33031444734
-9.9,0.0,15141.630291106383
-9.9,0.1,15281.160604803532
-9.9,0.2,15304.063636360619
-9.9,0.3,15352.166636194528
-9.9,0.4,15416.992390060985
-9.9,0.5,15522.674170718858
-9.9,0.6,15425.248327373476
-9.9,0.7,15427.217147155
-9.9,0.8,15535.321820163144
-9.9,0.9,15529.640040870527
-9.9,1.0,15640.363377889546
-9.9,1.1,15591.724475699706
-9.9,1.2,15561.199600328979
-9.9,1.3,15596.327853187882
-9.9,1.4,15829.824777355403
-9.9,1.5,15666.220368159953
-9.9,1.6,15562.14097542024
-9.9,1.7,15849.99044531236
-9.9,1.8,15746.554044745777
-9.9,1.9,15582.778487115484
-9.9,2.0,15823.04740781489
-9.9,2.1,15881.390852389892
-9.9,2.2,15757.536308447206
-9.9,2.3,15755.970160315332
-9.9,2.4,15911.876619884846
-9.9,2.5,15740.028287804713
-9.9,2.6,15760.728232461273
-9.9,2.7,15928.766385230112
-9.9,2.8,15845.52327434501
-9.9,2.9,15821.149342495253
-9.9,3.0,15880.046506815639
-9.9,3.1,15961.706574061642
-9.9,3.2,15800.46014416005
-9.9,3.3,15864.042031970843
-9.9,3.4,16018.456966565933
-9.9,3.5,15780.767953812545
-9.9,3.6,15796.860816260041
-9.9,3.7,16021.678556169354
-9.9,3.8,15801.558723318569
-9.9,3.9,15946.362473639838
-9.9,4.0,15950.805691369429
-9.9,4.1,15862.888274319745
-9.9,4.2,16014.913295543663
-9.9,4.3,15857.588666186726
-9.9,4.4,15908.971688984995
-9.9,4.5,16010.687034004206
-9.9,4.6,16014.762271942323
-9.9,4.7,15782.07948434834
-9.9,4.8,15959.561030138633
-9.9,4.9,16119.223260828097
-9.9,5.0,15841.852075904419
-9.9,5.1,15714.723425691353
-9.9,5.2,16150.133082148532
-9.9,5.3,16023.315609800506
-9.9,5.4,15826.67287148198
-9.9,5.5,15818.885260974766
-9.9,5.6,16093.472986201066
-9.9,5.7,15976.434679787251
-9.9,5.8,15820.791692230034
-9.9,5.9,15831.679736808232
-9.9,6.0,16168.18656687711
-9.9,6.1,15940.976233212408
-9.9,6.2,15783.221244408593
-9.9,6.3,15986.398426564907
-9.9,6.4,16237.088370370946
-9.9,6.5,15944.680534033087
-9.9,6.6,15816.236965334369
-9.9,6.7,16039.469952679603
-9.9,6.8,16295.80655397729
-9.9,6.9,15885.933221978232
-9.9,7.0,15902.217359559003
-9.9,7.1,16073.103638418563
-9.9,7.2,16218.420043590393
-9.9,7.3,15959.7046799336
-9.9,7.4,15988.848974813358
-9.9,7.5,16137.145422322681
-9.9,7.6,16201.969312646295
-9.9,7.7,16033.86187308183
-9.9,7.8,16080.68824847493
-9.9,7.9,16134.043435036654
-9.9,8.0,16122.666078550268
-9.9,8.1,15992.285158066008
-9.9,8.2,16171.667553335421
-9.9,8.3,16195.134591302201
